State,Date,Total,Category
Iowa,09/18/21,60684934,Beverages
Iowa,09/25/21,70517412,Beverages
Iowa,10/02/21,62479079,Beverages
Iowa,10/09/21,57614466,Beverages
Iowa,10/16/21,57776835,Beverages
Iowa,10/23/21,60730373,Beverages
Iowa,10/30/21,57622685,Beverages
Iowa,11/06/21,59833571,Beverages
Iowa,11/13/21,59424349,Beverages
Iowa,11/20/21,59838634,Beverages
Iowa,11/27/21,59202831,Beverages
Iowa,12/04/21,54663188,Beverages
Iowa,12/11/21,57744316,Beverages
Iowa,12/18/21,55209904,Beverages
Iowa,12/25/21,55736746,Beverages
Iowa,01/01/22,55255466,Beverages
Iowa,01/08/22,56772982,Beverages
Iowa,01/15/22,58333541,Beverages
Iowa,01/22/22,55620192,Beverages
Iowa,01/29/22,56579355,Beverages
Iowa,02/05/22,60380026,Beverages
Iowa,02/12/22,50601989,Beverages
Iowa,02/19/22,51999485,Beverages
Iowa,02/26/22,61719751,Beverages
Iowa,03/05/22,68269300,Beverages
Iowa,03/12/22,68724451,Beverages
Iowa,03/19/22,71482196,Beverages
Iowa,03/26/22,72282261,Beverages
Iowa,04/02/22,61528044,Beverages
Iowa,04/09/22,71707696,Beverages
Iowa,04/16/22,87326351,Beverages
Iowa,04/23/22,66908108,Beverages
Iowa,04/30/22,66375524,Beverages
Iowa,05/07/22,66360214,Beverages
Iowa,05/14/22,68860713,Beverages
Iowa,05/21/22,61220015,Beverages
Iowa,05/28/22,67585341,Beverages
Iowa,06/04/22,72897741,Beverages
Iowa,06/11/22,75781381,Beverages
Iowa,06/18/22,72830459,Beverages
Iowa,06/25/22,75839435,Beverages
Iowa,07/02/22,76873220,Beverages
Iowa,07/09/22,70333408,Beverages
Iowa,07/16/22,74278939,Beverages
Iowa,07/23/22,70092897,Beverages
Iowa,07/30/22,70475930,Beverages
Iowa,08/06/22,72502283,Beverages
Iowa,08/13/22,69229560,Beverages
Iowa,08/20/22,69204379,Beverages
Iowa,08/27/22,72585186,Beverages
Iowa,09/03/22,60400846,Beverages
Iowa,09/10/22,63476760,Beverages
Iowa,09/17/22,59021201,Beverages
Iowa,09/24/22,60150456,Beverages
Iowa,10/01/22,58230223,Beverages
Iowa,10/08/22,58552330,Beverages
Iowa,10/15/22,59904201,Beverages
Iowa,10/22/22,63449367,Beverages
Iowa,10/29/22,63528695,Beverages
Iowa,11/05/22,63174895,Beverages
Iowa,11/12/22,62978171,Beverages
Iowa,11/19/22,63226434,Beverages
Iowa,11/26/22,62418856,Beverages
Iowa,12/03/22,56547559,Beverages
Iowa,12/10/22,55753860,Beverages
Iowa,12/17/22,59237030,Beverages
Iowa,12/24/22,60132670,Beverages
Iowa,12/31/22,58834381,Beverages
Kansas,01/12/19,45321031,Beverages
Kansas,01/19/19,43385988,Beverages
Kansas,01/26/19,42827431,Beverages
Kansas,02/02/19,45784265,Beverages
Kansas,02/09/19,43809450,Beverages
Kansas,02/16/19,43626602,Beverages
Kansas,02/23/19,46280757,Beverages
Kansas,03/02/19,54869705,Beverages
Kansas,03/09/19,51396510,Beverages
Kansas,03/16/19,53527014,Beverages
Kansas,03/23/19,54512584,Beverages
Kansas,03/30/19,53927720,Beverages
Kansas,04/06/19,55122050,Beverages
Kansas,04/13/19,54444416,Beverages
Kansas,04/20/19,55056190,Beverages
Kansas,04/27/19,54187938,Beverages
Kansas,05/04/19,55007271,Beverages
Kansas,05/11/19,50776409,Beverages
Kansas,05/18/19,65584421,Beverages
Kansas,05/25/19,51606516,Beverages
Kansas,06/01/19,55586949,Beverages
Kansas,06/08/19,57556943,Beverages
Kansas,06/15/19,54436641,Beverages
Kansas,06/22/19,56663558,Beverages
Kansas,06/29/19,58178009,Beverages
Kansas,07/06/19,53091806,Beverages
Kansas,07/13/19,55393794,Beverages
Kansas,07/20/19,53108150,Beverages
Kansas,07/27/19,52092319,Beverages
Kansas,08/03/19,53911706,Beverages
Kansas,08/10/19,53559925,Beverages
Kansas,08/17/19,53632455,Beverages
Kansas,08/24/19,53863405,Beverages
Kansas,08/31/19,53064237,Beverages
Kansas,09/07/19,48286172,Beverages
Kansas,09/14/19,47181658,Beverages
Kansas,09/21/19,54363680,Beverages
Kansas,09/28/19,46392085,Beverages
Kansas,10/05/19,46808763,Beverages
Kansas,10/12/19,46129205,Beverages
Kansas,10/19/19,45809559,Beverages
Kansas,10/26/19,45284815,Beverages
Kansas,11/02/19,54621430,Beverages
Kansas,11/09/19,47087133,Beverages
Kansas,11/16/19,48770602,Beverages
Kansas,11/23/19,48599865,Beverages
Kansas,11/30/19,48824122,Beverages
Kansas,12/07/19,44127519,Beverages
Kansas,12/14/19,42383153,Beverages
Kansas,12/21/19,44847099,Beverages
Kansas,12/28/19,42887039,Beverages
Kansas,01/04/20,46187366,Beverages
Kansas,01/11/20,43416588,Beverages
Kansas,01/18/20,43864208,Beverages
Kansas,01/25/20,43241455,Beverages
Kansas,02/01/20,46457339,Beverages
Kansas,02/08/20,47031735,Beverages
Kansas,02/15/20,47047660,Beverages
Kansas,02/22/20,43821136,Beverages
Kansas,02/29/20,43992637,Beverages
Kansas,03/07/20,52988212,Beverages
Kansas,03/14/20,52871024,Beverages
Kansas,03/21/20,56227202,Beverages
Kansas,03/28/20,56134939,Beverages
Kansas,04/04/20,54353301,Beverages
Kansas,04/11/20,53182308,Beverages
Kansas,04/18/20,62404390,Beverages
Kansas,04/25/20,47345934,Beverages
Kansas,05/02/20,56216498,Beverages
Kansas,05/09/20,53812787,Beverages
Kansas,05/16/20,53022068,Beverages
Kansas,05/23/20,51707072,Beverages
Kansas,05/30/20,52598195,Beverages
Kansas,06/06/20,59442950,Beverages
Kansas,06/13/20,57569591,Beverages
Kansas,06/20/20,56120175,Beverages
Kansas,06/27/20,59511236,Beverages
Kansas,07/04/20,57366264,Beverages
Kansas,07/11/20,58395165,Beverages
Kansas,07/18/20,54546172,Beverages
Kansas,07/25/20,52798068,Beverages
Kansas,08/01/20,52654864,Beverages
Kansas,08/08/20,52829039,Beverages
Kansas,08/15/20,54567974,Beverages
Kansas,08/22/20,52532683,Beverages
Kansas,08/29/20,54244699,Beverages
Kansas,09/05/20,45328791,Beverages
Kansas,09/12/20,40015541,Beverages
Kansas,09/19/20,48850360,Beverages
Kansas,09/26/20,46005313,Beverages
Kansas,10/03/20,46472875,Beverages
Kansas,10/10/20,47328418,Beverages
Kansas,10/17/20,48123786,Beverages
Kansas,10/24/20,46458444,Beverages
Kansas,10/31/20,48933715,Beverages
Kansas,11/07/20,48417376,Beverages
Kansas,11/14/20,48173546,Beverages
Kansas,11/21/20,47606130,Beverages
Kansas,11/28/20,46236719,Beverages
Kansas,12/05/20,45877924,Beverages
Kansas,12/12/20,36972046,Beverages
Kansas,12/19/20,45994223,Beverages
Kansas,12/26/20,45628996,Beverages
Kansas,01/02/21,46471112,Beverages
Kansas,01/09/21,45543979,Beverages
Kansas,01/16/21,45182306,Beverages
Kansas,01/23/21,46137535,Beverages
Kansas,01/30/21,45583383,Beverages
Kansas,02/06/21,47187025,Beverages
Kansas,02/13/21,47190866,Beverages
Kansas,02/20/21,47974446,Beverages
Kansas,02/27/21,47465172,Beverages
Kansas,03/06/21,55272364,Beverages
Kansas,03/13/21,55800411,Beverages
Kansas,03/20/21,53458992,Beverages
Kansas,03/27/21,57518124,Beverages
Kansas,04/03/21,55336465,Beverages
Kansas,04/10/21,55454285,Beverages
Kansas,04/17/21,56361549,Beverages
Kansas,04/24/21,53174892,Beverages
Kansas,05/01/21,54593095,Beverages
Kansas,05/08/21,54689439,Beverages
Kansas,05/15/21,52778920,Beverages
Kansas,05/22/21,51887572,Beverages
Kansas,05/29/21,55880491,Beverages
Kansas,06/05/21,58009982,Beverages
Kansas,06/12/21,56787679,Beverages
Kansas,06/19/21,56510319,Beverages
Kansas,06/26/21,56336382,Beverages
Kansas,07/03/21,56968065,Beverages
Kansas,07/10/21,59015766,Beverages
Kansas,07/17/21,54691531,Beverages
Kansas,07/24/21,57047534,Beverages
Kansas,07/31/21,54822288,Beverages
Kansas,08/07/21,54783469,Beverages
Kansas,08/14/21,57843169,Beverages
Kansas,08/21/21,54410897,Beverages
Kansas,08/28/21,53661218,Beverages
Kansas,09/04/21,39192391,Beverages
Kansas,09/11/21,48982709,Beverages
Kansas,09/18/21,42148852,Beverages
Kansas,09/25/21,47722212,Beverages
Kansas,10/02/21,49499157,Beverages
Kansas,10/09/21,47692250,Beverages
Kansas,10/16/21,46681107,Beverages
Kansas,10/23/21,49502518,Beverages
Kansas,10/30/21,50067098,Beverages
Kansas,11/06/21,47263936,Beverages
Kansas,11/13/21,47523382,Beverages
Kansas,11/20/21,50103108,Beverages
Kansas,11/27/21,51290096,Beverages
Kansas,12/04/21,44717780,Beverages
Kansas,12/11/21,53675275,Beverages
Kansas,12/18/21,44334308,Beverages
Kansas,12/25/21,44643879,Beverages
Kansas,01/01/22,45146915,Beverages
Kansas,01/08/22,45005247,Beverages
Kansas,01/15/22,44499854,Beverages
Kansas,01/22/22,46426080,Beverages
Kansas,01/29/22,45510588,Beverages
Kansas,02/05/22,46644026,Beverages
Kansas,02/12/22,49148247,Beverages
Kansas,02/19/22,49317147,Beverages
Kansas,02/26/22,47225679,Beverages
Kansas,03/05/22,55553942,Beverages
Kansas,03/12/22,54184952,Beverages
Kansas,03/19/22,53576248,Beverages
Kansas,03/26/22,45019145,Beverages
Kansas,04/02/22,54988137,Beverages
Kansas,04/09/22,55150015,Beverages
Kansas,04/16/22,57061307,Beverages
Kansas,04/23/22,58095334,Beverages
Kansas,04/30/22,56652788,Beverages
Kansas,05/07/22,54933775,Beverages
Kansas,05/14/22,57614274,Beverages
Kansas,05/21/22,54976222,Beverages
Kansas,05/28/22,52607890,Beverages
Kansas,06/04/22,60364241,Beverages
Kansas,06/11/22,57547789,Beverages
Kansas,06/18/22,59553694,Beverages
Kansas,06/25/22,60791313,Beverages
Kansas,07/02/22,57551480,Beverages
Kansas,07/09/22,56744411,Beverages
Kansas,07/16/22,59109338,Beverages
Kansas,07/23/22,55217183,Beverages
Kansas,07/30/22,55878340,Beverages
Kansas,08/06/22,58220034,Beverages
Kansas,08/13/22,57704084,Beverages
Kansas,08/20/22,57658764,Beverages
Kansas,08/27/22,54793627,Beverages
Kansas,09/03/22,47153122,Beverages
Kansas,09/10/22,48690749,Beverages
Kansas,09/17/22,46524585,Beverages
Kansas,09/24/22,49922389,Beverages
Kansas,10/01/22,46265600,Beverages
Kansas,10/08/22,49445185,Beverages
Kansas,10/15/22,50441508,Beverages
Kansas,10/22/22,46786609,Beverages
Kansas,10/29/22,49831752,Beverages
Kansas,11/05/22,48086693,Beverages
Kansas,11/12/22,46794924,Beverages
Kansas,11/19/22,48906444,Beverages
Kansas,11/26/22,47813057,Beverages
Kansas,12/03/22,46311479,Beverages
Kansas,12/10/22,46410286,Beverages
Kansas,12/17/22,45478562,Beverages
Kansas,12/24/22,46876945,Beverages
Kansas,12/31/22,44352270,Beverages
Kentucky,01/12/19,86462799,Beverages
Kentucky,01/19/19,81912877,Beverages
Kentucky,01/26/19,86996533,Beverages
Kentucky,02/02/19,83057556,Beverages
Kentucky,02/09/19,68957612,Beverages
Kentucky,02/16/19,87461433,Beverages
Kentucky,02/23/19,82182619,Beverages
Kentucky,03/02/19,100536535,Beverages
Kentucky,03/09/19,97972580,Beverages
Kentucky,03/16/19,100110224,Beverages
Kentucky,03/23/19,96982126,Beverages
Kentucky,03/30/19,98393975,Beverages
Kentucky,04/06/19,101065954,Beverages
Kentucky,04/13/19,96518868,Beverages
Kentucky,04/20/19,116350094,Beverages
Kentucky,04/27/19,99832044,Beverages
Kentucky,05/04/19,102512498,Beverages
Kentucky,05/11/19,104421876,Beverages
Kentucky,05/18/19,95623407,Beverages
Kentucky,05/25/19,100329589,Beverages
Kentucky,06/01/19,106439712,Beverages
Kentucky,06/08/19,105940376,Beverages
Kentucky,06/15/19,111089405,Beverages
Kentucky,06/22/19,105357051,Beverages
Kentucky,06/29/19,109666900,Beverages
Kentucky,07/06/19,105336245,Beverages
Kentucky,07/13/19,104742936,Beverages
Kentucky,07/20/19,105908198,Beverages
Kentucky,07/27/19,100341704,Beverages
Kentucky,08/03/19,99513179,Beverages
Kentucky,08/10/19,101609263,Beverages
Kentucky,08/17/19,98667468,Beverages
Kentucky,08/24/19,98239541,Beverages
Kentucky,08/31/19,99495969,Beverages
Kentucky,09/07/19,88058730,Beverages
Kentucky,09/14/19,89993681,Beverages
Kentucky,09/21/19,89843299,Beverages
Kentucky,09/28/19,90862601,Beverages
Kentucky,10/05/19,83462936,Beverages
Kentucky,10/12/19,90968123,Beverages
Kentucky,10/19/19,83981273,Beverages
Kentucky,10/26/19,90996868,Beverages
Kentucky,11/02/19,88973942,Beverages
Kentucky,11/09/19,90964009,Beverages
Kentucky,11/16/19,87789189,Beverages
Kentucky,11/23/19,89685213,Beverages
Kentucky,11/30/19,89519330,Beverages
Kentucky,12/07/19,82870585,Beverages
Kentucky,12/14/19,81301544,Beverages
Kentucky,12/21/19,84488380,Beverages
Kentucky,12/28/19,87524236,Beverages
Kentucky,01/04/20,81841786,Beverages
Kentucky,01/11/20,87370184,Beverages
Kentucky,01/18/20,88783268,Beverages
Kentucky,01/25/20,89576903,Beverages
Kentucky,02/01/20,88532691,Beverages
Kentucky,02/08/20,82064573,Beverages
Kentucky,02/15/20,72222159,Beverages
Kentucky,02/22/20,87354937,Beverages
Kentucky,02/29/20,86328861,Beverages
Kentucky,03/07/20,98387736,Beverages
Kentucky,03/14/20,104905915,Beverages
Kentucky,03/21/20,104278047,Beverages
Kentucky,03/28/20,107025718,Beverages
Kentucky,04/04/20,100805684,Beverages
Kentucky,04/11/20,105167199,Beverages
Kentucky,04/18/20,99282565,Beverages
Kentucky,04/25/20,104524515,Beverages
Kentucky,05/02/20,100664443,Beverages
Kentucky,05/09/20,99493246,Beverages
Kentucky,05/16/20,102531499,Beverages
Kentucky,05/23/20,105448830,Beverages
Kentucky,05/30/20,103197854,Beverages
Kentucky,06/06/20,113188718,Beverages
Kentucky,06/13/20,113427891,Beverages
Kentucky,06/20/20,106084668,Beverages
Kentucky,06/27/20,106203864,Beverages
Kentucky,07/04/20,106135960,Beverages
Kentucky,07/11/20,103236816,Beverages
Kentucky,07/18/20,103419037,Beverages
Kentucky,07/25/20,101483715,Beverages
Kentucky,08/01/20,103398011,Beverages
Kentucky,08/08/20,104827064,Beverages
Kentucky,08/15/20,99925544,Beverages
Kentucky,08/22/20,104859081,Beverages
Kentucky,08/29/20,104920878,Beverages
Kentucky,09/05/20,107125911,Beverages
Kentucky,09/12/20,85800346,Beverages
Kentucky,09/19/20,89081026,Beverages
Kentucky,09/26/20,87316505,Beverages
Kentucky,10/03/20,92238343,Beverages
Kentucky,10/10/20,87936293,Beverages
Kentucky,10/17/20,91323720,Beverages
Kentucky,10/24/20,93572468,Beverages
Kentucky,10/31/20,89735951,Beverages
Kentucky,11/07/20,92039735,Beverages
Kentucky,11/14/20,95266425,Beverages
Kentucky,11/21/20,105218184,Beverages
Kentucky,11/28/20,95205646,Beverages
Kentucky,12/05/20,85766307,Beverages
Kentucky,12/12/20,79843768,Beverages
Kentucky,12/19/20,84197655,Beverages
Kentucky,12/26/20,84366268,Beverages
Kentucky,01/02/21,83497615,Beverages
Kentucky,01/09/21,82023219,Beverages
Kentucky,01/16/21,88110047,Beverages
Kentucky,01/23/21,83872412,Beverages
Kentucky,01/30/21,85262399,Beverages
Kentucky,02/06/21,85806697,Beverages
Kentucky,02/13/21,87473119,Beverages
Kentucky,02/20/21,91430720,Beverages
Kentucky,02/27/21,90181642,Beverages
Kentucky,03/06/21,98738582,Beverages
Kentucky,03/13/21,105948918,Beverages
Kentucky,03/20/21,85502612,Beverages
Kentucky,03/27/21,119155695,Beverages
Kentucky,04/03/21,103736570,Beverages
Kentucky,04/10/21,123983766,Beverages
Kentucky,04/17/21,104630563,Beverages
Kentucky,04/24/21,104974418,Beverages
Kentucky,05/01/21,106646055,Beverages
Kentucky,05/08/21,100764812,Beverages
Kentucky,05/15/21,107209624,Beverages
Kentucky,05/22/21,102473867,Beverages
Kentucky,05/29/21,97636273,Beverages
Kentucky,06/05/21,106352380,Beverages
Kentucky,06/12/21,115115141,Beverages
Kentucky,06/19/21,109886813,Beverages
Kentucky,06/26/21,114530838,Beverages
Kentucky,07/03/21,111227342,Beverages
Kentucky,07/10/21,111796529,Beverages
Kentucky,07/17/21,107141565,Beverages
Kentucky,07/24/21,105584282,Beverages
Kentucky,07/31/21,102002151,Beverages
Kentucky,08/07/21,109921654,Beverages
Kentucky,08/14/21,107759870,Beverages
Kentucky,08/21/21,102541517,Beverages
Kentucky,08/28/21,107779552,Beverages
Kentucky,09/04/21,94744146,Beverages
Kentucky,09/11/21,91196957,Beverages
Kentucky,09/18/21,94415537,Beverages
Kentucky,09/25/21,86037727,Beverages
Kentucky,10/02/21,92029012,Beverages
Kentucky,10/09/21,87794660,Beverages
Kentucky,10/16/21,94642190,Beverages
Kentucky,10/23/21,94182866,Beverages
Kentucky,10/30/21,86931201,Beverages
Kentucky,11/06/21,87258032,Beverages
Kentucky,11/13/21,87633137,Beverages
Kentucky,11/20/21,88457954,Beverages
Kentucky,11/27/21,88795204,Beverages
Kentucky,12/04/21,80721264,Beverages
Kentucky,12/11/21,73918524,Beverages
Kentucky,12/18/21,83509566,Beverages
Kentucky,12/25/21,87745538,Beverages
Kentucky,01/01/22,88407027,Beverages
Kentucky,01/08/22,85058535,Beverages
Kentucky,01/15/22,84681842,Beverages
Kentucky,01/22/22,87516473,Beverages
Kentucky,01/29/22,83655810,Beverages
Kentucky,02/05/22,88541351,Beverages
Kentucky,02/12/22,93026737,Beverages
Kentucky,02/19/22,92512652,Beverages
Kentucky,02/26/22,90233643,Beverages
Kentucky,03/05/22,105763300,Beverages
Kentucky,03/12/22,103823742,Beverages
Kentucky,03/19/22,104935295,Beverages
Kentucky,03/26/22,109390478,Beverages
Kentucky,04/02/22,110510975,Beverages
Kentucky,04/09/22,102911043,Beverages
Kentucky,04/16/22,109667886,Beverages
Kentucky,04/23/22,104747376,Beverages
Kentucky,04/30/22,105397021,Beverages
Kentucky,05/07/22,102462250,Beverages
Kentucky,05/14/22,119767272,Beverages
Kentucky,05/21/22,100331443,Beverages
Kentucky,05/28/22,98953620,Beverages
Kentucky,06/04/22,138426653,Beverages
Kentucky,06/11/22,117730619,Beverages
Kentucky,06/18/22,111169051,Beverages
Kentucky,06/25/22,116534416,Beverages
Kentucky,07/02/22,112529524,Beverages
Kentucky,07/09/22,111069271,Beverages
Kentucky,07/16/22,111195798,Beverages
Kentucky,07/23/22,109700169,Beverages
Kentucky,07/30/22,104952352,Beverages
Kentucky,08/06/22,102483510,Beverages
Kentucky,08/13/22,106612425,Beverages
Kentucky,08/20/22,102689873,Beverages
Kentucky,08/27/22,101671535,Beverages
Kentucky,09/03/22,90679799,Beverages
Kentucky,09/10/22,92279012,Beverages
Kentucky,09/17/22,89790790,Beverages
Kentucky,09/24/22,89014437,Beverages
Kentucky,10/01/22,93498922,Beverages
Kentucky,10/08/22,90467181,Beverages
Kentucky,10/15/22,96194477,Beverages
Kentucky,10/22/22,94779944,Beverages
Kentucky,10/29/22,88296260,Beverages
Kentucky,11/05/22,90449691,Beverages
Kentucky,11/12/22,95577113,Beverages
Kentucky,11/19/22,96654487,Beverages
Kentucky,11/26/22,95675697,Beverages
Kentucky,12/03/22,81265976,Beverages
Kentucky,12/10/22,81309614,Beverages
Kentucky,12/17/22,84558031,Beverages
Kentucky,12/24/22,88871263,Beverages
Kentucky,12/31/22,89829810,Beverages
Louisiana,01/12/19,85784785,Beverages
Louisiana,01/19/19,88437875,Beverages
Louisiana,01/26/19,84860365,Beverages
Louisiana,02/02/19,88686666,Beverages
Louisiana,02/09/19,85125966,Beverages
Louisiana,02/16/19,89149599,Beverages
Louisiana,02/23/19,88661283,Beverages
Louisiana,03/02/19,104869572,Beverages
Louisiana,03/09/19,105044275,Beverages
Louisiana,03/16/19,104726344,Beverages
Louisiana,03/23/19,101872835,Beverages
Louisiana,03/30/19,102747937,Beverages
Louisiana,04/06/19,104772472,Beverages
Louisiana,04/13/19,102119252,Beverages
Louisiana,04/20/19,100669185,Beverages
Louisiana,04/27/19,108118523,Beverages
Louisiana,05/04/19,99906458,Beverages
Louisiana,05/11/19,106851981,Beverages
Louisiana,05/18/19,99276444,Beverages
Louisiana,05/25/19,106254622,Beverages
Louisiana,06/01/19,113716526,Beverages
Louisiana,06/08/19,134189592,Beverages
Louisiana,06/15/19,106305212,Beverages
Louisiana,06/22/19,110276546,Beverages
Louisiana,06/29/19,107080562,Beverages
Louisiana,07/06/19,114467553,Beverages
Louisiana,07/13/19,104104818,Beverages
Louisiana,07/20/19,107681064,Beverages
Louisiana,07/27/19,109021054,Beverages
Louisiana,08/03/19,111075819,Beverages
Louisiana,08/10/19,102263495,Beverages
Louisiana,08/17/19,107277495,Beverages
Louisiana,08/24/19,106665572,Beverages
Louisiana,08/31/19,104492081,Beverages
Louisiana,09/07/19,87815259,Beverages
Louisiana,09/14/19,93932744,Beverages
Louisiana,09/21/19,90512923,Beverages
Louisiana,09/28/19,91579160,Beverages
Louisiana,10/05/19,94242905,Beverages
Louisiana,10/12/19,90537763,Beverages
Louisiana,10/19/19,93951840,Beverages
Louisiana,10/26/19,92987803,Beverages
Louisiana,11/02/19,87994850,Beverages
Louisiana,11/09/19,91434223,Beverages
Louisiana,11/16/19,88284628,Beverages
Louisiana,11/23/19,94888794,Beverages
Louisiana,11/30/19,93857954,Beverages
Louisiana,12/07/19,82773708,Beverages
Louisiana,12/14/19,87523700,Beverages
Louisiana,12/21/19,83443090,Beverages
Louisiana,12/28/19,82689669,Beverages
Louisiana,01/04/20,89830836,Beverages
Louisiana,01/11/20,87222966,Beverages
Louisiana,01/18/20,92000561,Beverages
Louisiana,01/25/20,87662963,Beverages
Louisiana,02/01/20,87598838,Beverages
Louisiana,02/08/20,93780325,Beverages
